,Time_Zone ,Date,Tweets_tag
3875, Central Africa Standard Time	,2020-02-07,"		RT @ONUinfo: En EthiopieðŸ‡ªðŸ‡¹, Abida Dawud a survÃ©cu aux mutilations gÃ©nitales fÃ©minines.  Aujourdâ€™hui, elle informe les filles &amp; les femmes sâ€¦	fr	[{'screen_name': 'onuinfo', 'name': 'onu info', 'id': '67690947'}]	[]	[]	0	11	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225810739610488833	True	0	0					67690947	""En EthiopieðŸ‡ªðŸ‡¹, Abida Dawud a survÃ©cu aux mutilations gÃ©nitales fÃ©minines."
3876,,,
3877,,,
3878,	1225795343230668800	[]	,1225795343230668800,
3879, Central Africa Standard Time	,2020-02-07,"		RT @UNICEFChad: February 6th is the International Day of ZERðŸ…¾ï¸�Tolerance to #FGM.  @UNICEFChad and its partners are intensifying their efforâ€¦	en	[{'screen_name': 'unicefchad', 'name': 'unicef chad', 'id': '515615282'}, {'screen_name': 'unicefchad', 'name': 'unicef chad', 'id': '515615282'}]	[]	[]	0	6	0	['fgm']	[]	https://twitter.com/GPtoEndFGM/status/1225810683482329093	True	0	0					515615282	""February 6th is the International Day of ZERðŸ…¾ï¸�Tolerance to #FGM."
3880,,,
3881,,,
3882,"goufouExcisionTchad https://t.co/F42q9CVXK4""	1225337932942389249	[]	",1225337932942389249,
3883, Central Africa Standard Time	,2020-02-07,"		RT @unicefprotects: Have you viewed the new Global #FGM Trends brochure yet â�‰ï¸�  If you havenâ€™t, make sure to check it out to view data on tâ€¦	en	[{'screen_name': 'unicefprotects', 'name': 'unicefprotects', 'id': '233590739'}]	[]	[]	0	1	0	['fgm']	[]	https://twitter.com/GPtoEndFGM/status/1225803999984660480	True	0	0					233590739	""Have you viewed the new Global #FGM Trends brochure yet â�‰ï¸�"
3884,,,
3885,,,
3886,,,
3887,,,
3888,"CaSYDdAv https://t.co/HK7aobEdTR""	1225802571199242241	[]	",1225802571199242241,
3889, Central Africa Standard Time	,2020-02-07,"		A very powerful story and testimony of Activist and Survivor @swordy786!  Thank you for being with us at #SeeAPieceOfMe exhibit opening yesterday. Your story and words touched all those who were there listening to you!  #YouthEndFGM #EndFGM	en	[]	[]	[]	0	3	7	['seeapieceofme', 'youthendfgm', 'endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1225794022591148032	False	https://twitter.com/MaryumSaifee/status/1225603002343534592	0								[]"
3890, Central Africa Standard Time	,2020-02-07,"		RT @LeylaHussein: So proud of @swordy786 â�¤ï¸�â�¤ï¸�â�¤ï¸�  https://t.co/ckAP6efggp	en	[{'screen_name': 'leylahussein', 'name': 'dr leyla hussein obe', 'id': '224139959'}]	[]	[]	0	6	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225792753952534530	True	https://twitter.com/MaryumSaifee/status/1225603002343534592	0					224139959	So proud of @swordy786 â�¤ï¸�â�¤ï¸�â�¤ï¸�	1225758719578906624	[]	2020-02-07 13:30:26 W. Central Africa Standard Time"
3891, Central Africa Standard Time	,2020-02-07,"		RT @OlajideDemola: Every promising entry point will be leveraged including sports, as we harness the power of youth to #EndFGM in Kenya byâ€¦	en	[{'screen_name': 'olajidedemola', 'name': 'ademola olajide', 'id': '3049190648'}]	[]	[]	0	19	0	['endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1225785646092029959	True	https://twitter.com/UNFPAKen/status/1225751871618461696	0					3049190648	Every promising entry point will be leveraged including sports, as we harness the power of youth to #EndFGM in Kenya by 2022! #kataakatishazuia @UNFPA_ESARO @PanelUnfpa @GPtoEndFGM @AFGMBoard @rochieng	1225785546619969537	[]	2020-02-07 15:17:02 W. Central Africa Standard Time"
3892, Central Africa Standard Time	,2020-02-07,"		RT @BornSaleema: Ø·Ø±Ø­Øª Ù…Ø¤Ø®Ø±Ø§ Ø£Ø³Ø¦Ù„Ø© ÙƒØ«ÙŠØ±Ø© Ø¨Ø´Ø£Ù† Ù…Ù…Ø§Ø±Ø³Ø© Ø®ØªØ§Ù† Ø§Ù„Ø¨Ù†Ø§Øª Ø£ÙƒØ«Ø± Ù…Ù† Ø£ÙŠ ÙˆÙ‚Øª Ù…Ø¶Ù‰. Ù�ÙŠÙ…Ø§ ÙŠÙ„ÙŠ Ø¥Ø¬Ø§Ø¨Ø§Øª Ù„Ù„Ø£Ø³Ø¦Ù„Ø© Ø§Ù„ØªÙŠ Ø·Ø±Ø­Øª Ø­ÙˆÙ„ Ø§Ù„Ø®ØªØ§Ù† ÙˆÙ„Ù…Ø§Ø°Ø§ ÙƒÙ„â€¦	ar	[{'screen_name': 'bornsaleema', 'name': 'saleema initiative', 'id': '1141009953286709250'}]	[]	[]	0	3	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225778194101538817	True	0	0					1141009953286709250	""Ø·Ø±Ø­Øª Ù…Ø¤Ø®Ø±Ø§ Ø£Ø³Ø¦Ù„Ø© ÙƒØ«ÙŠØ±Ø© Ø¨Ø´Ø£Ù† Ù…Ù…Ø§Ø±Ø³Ø© Ø®ØªØ§Ù† Ø§Ù„Ø¨Ù†Ø§Øª Ø£ÙƒØ«Ø± Ù…Ù† Ø£ÙŠ ÙˆÙ‚Øª Ù…Ø¶Ù‰. Ù�ÙŠÙ…Ø§ ÙŠÙ„ÙŠ Ø¥Ø¬Ø§Ø¨Ø§Øª Ù„Ù„Ø£Ø³Ø¦Ù„Ø© Ø§Ù„ØªÙŠ Ø·Ø±Ø­Øª Ø­ÙˆÙ„ Ø§Ù„Ø®ØªØ§Ù† ÙˆÙ„Ù…Ø§Ø°Ø§"
3893,,,
3894,y is it important to #EndFGM? ,,
3895, Central Africa Standard Time,,
3896, Central Africa Standard Time	,2020-02-07,"		RT @misefiona: Yesterday was #ZeroToleranceDay to #EndFGM. A busy day:  ðŸŽ¥Interview with  @dwnews  ðŸ“¢Meeting with @PES_Women  ðŸŽ¥Spoke to @rosiâ€¦	en	[{'screen_name': 'misefiona', 'name': 'fiona coyle', 'id': '1633069489'}, {'screen_name': 'dwnews', 'name': 'dw news', 'id': '6134882'}, {'screen_name': 'pes_women', 'name': 'pes women', 'id': '22933218'}]	[]	[]	0	7	0	['zerotoleranceday', 'endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1225771977731969024	True	0	0					1633069489	""Yesterday was #ZeroToleranceDay to #EndFGM. A busy day:"
3897,,,
3898,men,,
3899,,,
3900,O  FGM cost calculator tool,,
3901, Central Africa Standard Time,,
3902, Central Africa Standard Time	,2020-02-07,		RT @UNYouthEnvoy: Female Genital 
3903,,,
3904, Central Africa Standard Time,,
3905, Central Africa Standard Time	,2020-02-07,"		RT @MOWDAFA: You have a right not to be cut! Speak up, speak out against FGM!   Waxaad xaq u leedahay inaan lagu jarjarin! Cod dheer uga soâ€¦	en	[{'screen_name': 'mowdafa', 'name': 'mowdafa, puntland', 'id': '1163444208'}]	[]	[]	0	8	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225751497486610432	True	0	0					1163444208	""You have a right not to be cut! Speak up, speak out against FGM!"
3906,xaad xaq u leedahay inaan lagu jarjarin! Cod dheer uga soo hor jeeso Gudniinka!,,
3907,,,
3908,,,
3909,,,
3910, Central Africa Standard Time,,
3911, Central Africa Standard Time	,2020-02-07,"		RT @unicefsenegal: M. @YKassoka chef du bureau de zone UNICEF, au nom du programme conjoint a soulignÃ© que la configuration de la populatioâ€¦	fr	[{'screen_name': 'unicefsenegal', 'name': 'unicef sÃ©nÃ©gal', 'id': '545140456'}, {'screen_name': 'ykassoka', 'name': 'yves olivier kassoka', 'id': '1154414053458153472'}]	[]	[]	0	5	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225751484761018369	True	0	0					545140456	""M. @YKassoka chef du bureau de zone UNICEF, au nom du programme conjoint a soulignÃ© que la configuration de la population du #Senegal est un atout pour bÃ¢tir une jeunesse informÃ©e, organisÃ©e, mobilisÃ©e et motivÃ©e pour Ã©radiquer les pratiques nÃ©fastes dont les #MGF"
3912, Central Africa Standard Time,,
3913, Central Africa Standard Time	,2020-02-07,"		RT @CharlottePetriG: Hasna, Lek'o and Fatuma are friends fighting to stop Female Genital Mutilisation (FGM) in Ethiopia. Youth play a critiâ€¦	en	[{'screen_name': 'charlottepetrig', 'name': 'charlotte petri gornitzka', 'id': '545000826'}]	[]	[]	0	11	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225751438548185088	True	0	0					545000826	Hasna, Lek'o and Fatuma are friends fighting to stop Female Genital Mutilisation (FGM) in Ethiopia. Youth play a critical role in breaking the silence to #EndFGM by 2030 â€“ but they really need our support. @UNICEF @UNFPA @WHO together to support #YouthEndFGM https://t.co/td1Pauo5Ow	1225494890609610754	[]	2020-02-06 20:02:05 W. Central Africa Standard Time"
3914, Central Africa Standard Time	,2020-02-07,"		RT @unicefprotects: â€œLet us unleash the power of youth, giving them opportunities to be included, be heard &amp; participate. With support, youâ€¦	en	[{'screen_name': 'unicefprotects', 'name': 'unicefprotects', 'id': '233590739'}]	[]	[]	0	4	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225751267374501889	True	0	0					233590739	â€œLet us unleash the power of youth, giving them opportunities to be included, be heard &amp; participate. With support, youth can champion positive changes in policies, practices &amp; attitudes that lead to gender equalityâ€� - @SanjayWash, @unicef #ZeroToleranceDay #YouthEndFGM https://t.co/hd4ax0y8hk	1225502575828643842	[]	2020-02-06 20:32:37 W. Central Africa Standard Time"
3915, Central Africa Standard Time	,2020-02-07,"		RT @SuleqoY: The role of the youth in the fight against #FGM is so important! Empowering the youth is the key to change! @UNFPA_SOMALIA @ypâ€¦	en	[{'screen_name': 'suleqoy', 'name': 'suleqo yusuf', 'id': '1055131667227123712'}, {'screen_name': 'unfpa_somalia', 'name': 'unfpasomalia', 'id': '2394338480'}]	[]	[]	0	7	0	['fgm']	[]	https://twitter.com/GPtoEndFGM/status/1225751223632039937	True	https://twitter.com/Ypeer_Puntland/status/1225487695528550401	0					1055131667227123712	The role of the youth in the fight against #FGM is so important! Empowering the youth is the key to change! @UNFPA_SOMALIA @ypeer_puntland @YPEER_Somalia #YouthEndFGM	1225503342144753672	[]	2020-02-06 20:35:40 W. Central Africa Standard Time"
3916, Central Africa Standard Time	,2020-02-07,"		RT @MOWDAFA: #BornPerfect #DhamaysBayKuDhalatay #YouthEndFGM #EndFGM  https://t.co/5YGIdXERYa	und	[{'screen_name': 'mowdafa', 'name': 'mowdafa, puntland', 'id': '1163444208'}]	[]	['https://pbs.twimg.com/media/EQHg-_7WAAg7PWf.jpg']	0	9	0	['bornperfect', 'dhamaysbaykudhalatay', 'youthendfgm', 'endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1225751129818107904	True	0	1	https://pbs.twimg.com/media/EQHg-_7WAAg7PWf.jpg				1163444208	""#BornPerfect"
3917,,,
3918,,,
3919, Central Africa Standard Time,,
3920, Central Africa Standard Time	,2020-02-07,"		RT @AfriyanSomalia: Today, February 6, 2020 is the International Day of Zero Tolerance for Female Genital "
3921, Central Africa Standard Time,,
3922, Central Africa Standard Time	,2020-02-07,"		RT @ASteiner: In ðŸŒŽ, around 200 mil girls &amp; women alive today have undergone some form of female genital mutilation says @UNFPA. @UN today,â€¦	en	[{'screen_name': 'asteiner', 'name': 'achim steiner', 'id': '3232924232'}, {'screen_name': 'unfpa', 'name': 'unfpa', 'id': '194643654'}, {'screen_name': 'un', 'name': 'united nations', 'id': '14159148'}]	[]	[]	0	14	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225750989975715841	True	0	0					3232924232	""In ðŸŒŽ, around 200 mil girls &amp; women alive today have undergone some form of female genital mutilation says @UNFPA. @UN today, """"Unleashing Youth Power: one decade of accelerating actions for zero #FGM."""" Join us in calling for 0 Tolerance. #YouthEndFGM ðŸ‘‰https://t.co/GYxoIPAnoU https://t.co/xy9WpiNsHI""	1225513129695686663	[]	2020-02-06 21:14:33 W. Central Africa Standard Time"
3923, Central Africa Standard Time	,2020-02-07,"		""RT @UNFPA_Arabic: """"Ù‚Ø·Ø¹Ø© Ù…Ù†ÙŠ"""" Ù‡Ùˆ Ù�Ù„Ù… Ù�ÙŠ Ø¥Ø·Ø§Ø± Ø­Ù…Ù„Ø© Ù„ØµÙ†Ø¯ÙˆÙ‚ Ø§Ù„Ø£Ù…Ù… Ø§Ù„Ù…ØªØ­Ø¯Ø© Ù„Ù„Ø³ÙƒØ§Ù†ØŒ ÙŠÙ�Ø­ØªÙ�Ù‰ Ù…Ù† Ø®Ù„Ø§Ù„Ù‡Ø§ Ø¨Ø«Ù„Ø§Ø« Ù†Ø§Ø¬ÙŠØ§Øª Ù…Ù† Ù…Ù…Ø§Ø±Ø³Ø© Ø®ØªØ§Ù† Ø§Ù„Ø¥Ù†Ø§Ø«ØŒ ÙˆÙŠÙ�Ø±Ø§Ø¯ Ù…â€¦""	ar	[{'screen_name': 'unfpa_arabic', 'name': 'unfpa arabic', 'id': '631142448'}]	[]	[]	0	4	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225750609036500995	True	0	0					631142448	""""""Ù‚Ø·Ø¹Ø© Ù…Ù†ÙŠ"""" Ù‡Ùˆ Ù�Ù„Ù… Ù�ÙŠ Ø¥Ø·Ø§Ø± Ø­Ù…Ù„Ø© Ù„ØµÙ†Ø¯ÙˆÙ‚ Ø§Ù„Ø£Ù…Ù… Ø§Ù„Ù…ØªØ­Ø¯Ø© Ù„Ù„Ø³ÙƒØ§Ù†ØŒ ÙŠÙ�Ø­ØªÙ�Ù‰ Ù…Ù† Ø®Ù„Ø§Ù„Ù‡Ø§ Ø¨Ø«Ù„Ø§Ø« Ù†Ø§Ø¬ÙŠØ§Øª Ù…Ù† Ù…Ù…Ø§Ø±Ø³Ø© Ø®ØªØ§Ù† Ø§Ù„Ø¥Ù†Ø§Ø«ØŒ ÙˆÙŠÙ�Ø±Ø§Ø¯ Ù…Ù† Ø§Ù„Ø­Ù…Ù„Ø© Ø¥Ø°ÙƒØ§Ø¡ Ø§Ù„ÙˆØ¹ÙŠ Ù„Ø¥Ù†Ù‡Ø§Ø¡ Ù‡Ø°Ù‡ Ø§Ù„Ù…Ù…Ø§Ø±Ø³Ø© Ø§Ù„Ø¶Ø§Ø±Ø©. ØµÙ�Ù‘ÙˆØ± Ø§Ù„Ù�Ù„Ù… ÙˆÙƒØ£Ù†Ù‡ Ù�Ù„Ù… Ø¹Ù† Ø§Ù„Ù…ÙˆØ¶Ø© Ù�ÙŠ Ø¥Ù‚Ù„ÙŠÙ… Ù†Ø§Ø¦ÙŠ Ù�ÙŠ Ø¥Ø«ÙŠÙˆØ¨ÙŠØ§"
3924,,,
3925,,,
3926, Central Africa Standard Time,,
3927, Central Africa Standard Time	,2020-02-07,		RT @judy_foote: Feb 6 designated Intâ€™l Day of Zero Tolerance to Female Genital 
3928, Central Africa Standard Time	,2020-02-07,"		RT @UNGeneva: Female genital mutilation is a violation of the human rights of girls and women.   Speak out on the Int'l #ZeroTolerance4FGM.â€¦	en	[{'screen_name': 'ungeneva', 'name': 'un geneva', 'id': '164263382'}]	[]	[]	0	20	0	['zerotolerance4fgm']	[]	https://twitter.com/GPtoEndFGM/status/1225749759413149701	True	0	0					164263382	""Female genital mutilation is a violation of the human rights of girls and women."
3929,,,
3930,,,
3931,"men https://t.co/K9zl6CuAc9""	1225646116638560256	[]	",1225646116638560256,
3932, Central Africa Standard Time	,2020-02-07,"		RT @AsmaraMeka: At least 200 million girls and women alive today have been subjected to FGM.  It is CRITICAL that we work together to #EndFâ€¦	en	[{'screen_name': 'asmarameka', 'name': 'asmara bekele meka', 'id': '1224570625307676672'}]	[]	[]	0	1	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225749701368197120	True	0	0					1224570625307676672	""At least 200 million girls and women alive today have been subjected to FGM."
3933,,,
3934,,,
3935,,,
3936, Central Africa Standard Time,,
3937, Central Africa Standard Time	,2020-02-07,"		RT @mohamedmumina: #EndFGM  #EndFGMNow  #YouthEndFGM  https://t.co/qCYy8u837m	und	[{'screen_name': 'mohamedmumina', 'name': 'muminamohamed', 'id': '2168332848'}]	[]	[]	0	2	0	['endfgm', 'endfgmnow', 'youthendfgm']	[]	https://twitter.com/GPtoEndFGM/status/1225749551002374144	True	0	1	https://pbs.twimg.com/ext_tw_video_thumb/1225661256897482752/pu/img/aAl5BlnYMSRSqvBW.jpg				2168332848	""#EndFGM"
3938,,,
3939, Central Africa Standard Time,,
3940, Central Africa Standard Time	,2020-02-07,"		RT @NAYAKenya: WE NEED NEW WOMEN'S STORIES! Stories about women's worth. Stories about women's rights. Stories about women's bodies. Storieâ€¦	en	[{'screen_name': 'nayakenya', 'name': 'naya kenya', 'id': '453828897'}]	[]	[]	0	3	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225749332659507203	True	0	0					453828897	""WE NEED NEW WOMEN'S STORIES!"
3941,,,
3942,,,
3943,,,
3944,,,
3945, need to #BreakTheFGMCycle,,
3946,"DQrsk94""	1225677572127645697	[]	",1225677572127645697,
3947, Central Africa Standard Time	,2020-02-07,"		RT @Amref_Kenya: #InternationalDayofZeroTolerance #YouthEndFGM #NoMorePain	und	[{'screen_name': 'amref_kenya', 'name': 'amref health africa in kenya', 'id': '3110283177'}]	[]	[]	0	1	0	['internationaldayofzerotolerance', 'youthendfgm', 'nomorepain']	[]	https://twitter.com/GPtoEndFGM/status/1225749114165612547	True	https://twitter.com/Amref_Worldwide/status/1225680593578381312	0					3110283177	#InternationalDayofZeroTolerance #YouthEndFGM #NoMorePain	1225686433953808385	[]	2020-02-07 08:43:12 W. Central Africa Standard Time"
3948, Central Africa Standard Time	,2020-02-07,		RT @sdgnigeria: WHO: RT UNGeneva: Female Genital 
3949,,,
3950, Central Africa Standard Time,,
3951, Central Africa Standard Time	,2020-02-07,"		RT @UNFPAKen: The Youth Caravan is ready for Meru County !   Are you ?   #KataaKatishaZuia #UNFPAKe #YouthEndFGM   @OlajideDemola @PSYGKenyâ€¦	en	[{'screen_name': 'unfpaken', 'name': 'unfpa kenya', 'id': '373303428'}, {'screen_name': 'olajidedemola', 'name': 'ademola olajide', 'id': '3049190648'}]	[]	[]	0	39	0	['kataakatishazuia', 'unfpake', 'youthendfgm']	[]	https://twitter.com/GPtoEndFGM/status/1225749001011683329	True	0	0					373303428	""The Youth Caravan is ready for Meru County !"
3952,,,
3953,,,
3954, Central Africa Standard Time,,
3955, Central Africa Standard Time	,2020-02-07,"		RT @UNFPASenegal: Le Gouverneur de la rÃ©gion de Kolda lance officiellement le Mouvement 99-05 pour lâ€™application de la loi contre lâ€™excisioâ€¦	fr	[{'screen_name': 'unfpasenegal', 'name': 'unfpasÃ©nÃ©gal', 'id': '3019685393'}]	[]	[]	0	15	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225748984200757248	True	0	0					3019685393	Le Gouverneur de la rÃ©gion de Kolda lance officiellement le Mouvement 99-05 pour lâ€™application de la loi contre lâ€™excision au SÃ©nÃ©gal Ã  Kolda Ã  lâ€™occasion de la journÃ©e internationale de lâ€™excision. #TolÃ©ranceZÃ©ro #TouchePAsAmaSoeur #YouthEndFGM #EndFGM @unicefsenegal https://t.co/YndMVyDPdG	1225694646573027329	[]	2020-02-07 09:15:50 W. Central Africa Standard Time"
3956, Central Africa Standard Time	,2020-02-07,"		RT @Refugees: â€œNo matter where you are from, your dreams are valid.â€�   Aminah is a Congolese refugee who uses filmmaking to #EndFGM and givâ€¦	en	[{'screen_name': 'refugees', 'name': 'unhcr, the un refugee agency', 'id': '14361155'}]	[]	[]	0	118	0	['endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1225747078128775168	True	0	0					14361155	""â€œNo matter where you are from, your dreams are valid.â€�"
3957, Central Africa Standard Time,,
3958, Central Africa Standard Time	,2020-02-07,"		RT @Orachasarah: #KataaKatishaZuia #UNFPAKen #GPtoEndFGM #YouthEndFGM @PanelUnfpa	und	[{'screen_name': 'orachasarah', 'name': 'oracha', 'id': '968002276211249152'}, {'screen_name': 'panelunfpa', 'name': 'unfpa youth advisory panel', 'id': '1206468056815460354'}]	[]	[]	0	4	0	['kataakatishazuia', 'unfpaken', 'gptoendfgm', 'youthendfgm']	[]	https://twitter.com/GPtoEndFGM/status/1225747004418142209	True	https://twitter.com/UNFPAKen/status/1225694166941782016	0					968002276211249152	#KataaKatishaZuia #UNFPAKen #GPtoEndFGM #YouthEndFGM @PanelUnfpa	1225696691778551809	[]	2020-02-07 09:23:58 W. Central Africa Standard Time"
3959, Central Africa Standard Time	,2020-02-07,"		RT @UKinSomalia: As female religious leaders, we are glad to have been included in the discussions around the negative impacts of FGM, Islaâ€¦	en	[{'screen_name': 'ukinsomalia', 'name': 'uk in somaliaðŸ‡¬ðŸ‡§ðŸ‡¸ðŸ‡´', 'id': '412978054'}]	[]	[]	0	7	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225746967508213760	True	0	0					412978054	""As female religious leaders, we are glad to have been included in the discussions around the negative impacts of FGM, Islam's perspective on FGM &amp; women's rights in Islamâ€™ Hawa &amp; Safiya from #Jubaland."
